2019-08-20 01:52:42,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 01:51:58,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 01:30:22,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 01:25:07,b'RT @Tiffani_Bova: What Small Businesses Can Learn From the US Women\xe2\x80\x99s National Soccer Team via @essentials \n\n- Leadership is important\n- Yo\xe2\x80\xa6'
2019-08-20 01:13:45,b'RT @minapark: \xf0\x9f\x97\xa3 EQUAL PAY #USWNT https://t.co/hQMGz6q54H'
2019-08-20 00:59:15,"b""RT @TheIXNewsletter: Soccer Monday with @AnnieMPeterson is here! It's getting ugly on the Equal Pay front, must-click links and @sammymewy\xe2\x80\xa6"""
2019-08-20 00:53:07,"b'RT @allibecc: Just want to give a shoutout to @ALLIE_LONG for talking to media for over 20 minutes yesterday afternoon, even after playing\xe2\x80\xa6'"
2019-08-20 00:51:32,b'RT @JeffKassouf: The Olympic tournament begins on July 22 in Tokyo.\n\n#USWNT https://t.co/bvITd0PVE7'
2019-08-20 00:49:15,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:41:41,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:41:26,"b'""You look so innocent,\nYou look so sweet,\nAs long as I have a face, you\'ll always have a seat"" \xf0\x9f\x98\x8f\xf0\x9f\xa4\xa4\n-By (kelleyisdadd\xe2\x80\xa6 https://t.co/lpsoVOmzxU'"
2019-08-20 00:37:55,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:37:55,b'RT @Tiffani_Bova: What Small Businesses Can Learn From the US Women\xe2\x80\x99s National Soccer Team via @essentials \n\n- Leadership is important\n- Yo\xe2\x80\xa6'
2019-08-20 00:36:35,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:25:50,"b""RT @si_soccer: The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as both side\xe2\x80\xa6"""
2019-08-20 00:22:30,b'RT @TinaAguayotv: WOW!\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f....Fox News Goes Live! From France and Bar Patrons Erupt with Chants of \xe2\x80\x9cF**K Trump\xe2\x80\x9d #USWNT https://t\xe2\x80\xa6'
2019-08-20 00:21:06,"b'RT @girlsreallyrule: Fox News was broadcasting from a bar in Lyon, France today after the #USWNT World Cup win and everyone in the bar star\xe2\x80\xa6'"
2019-08-20 00:14:45,b'I got alitttttllllle too excited @ALLIE_LONG \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#FIFA19 #USWNT \n\nhttps://t.co/alp3ygj1K1'
2019-08-20 00:12:44,"b""RT @si_soccer: The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as both side\xe2\x80\xa6"""
2019-08-20 00:10:46,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:09:19,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:08:39,b'RT @JeffKassouf: The Olympic tournament begins on July 22 in Tokyo.\n\n#USWNT https://t.co/bvITd0PVE7'
2019-08-20 00:08:27,"b""RT @si_soccer: The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as both side\xe2\x80\xa6"""
2019-08-20 00:06:48,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 00:01:01,"b""RT @si_soccer: The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as both side\xe2\x80\xa6"""
2019-08-20 00:00:05,"b""The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as\xe2\x80\xa6 https://t.co/7CE4Az3g5Y"""
